ID,Link,Dish Name,Price,Location,Ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Trifle Pudding,186.45,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Vanilla Caramel Crunch,194.92,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Xocolat,194.92,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Dark Chocolate Sorbet,194.92,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Dark Chocolate Sorbet Lite,194.92,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Chocolate Brownie Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,East & West Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Ella Ella Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Gooey Brownie Hazelnut Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Hail Mary Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Hot Fudge Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Triple C Sundae,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Brooklyn Blackout,254.24,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Choc Brownie,144.07,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Chocolate Crisp(set Of 3),279.66,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Hazel Tov,169.49,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Tres Leche Cake,254.24,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Twix Cake,254.24,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Underbaked Cake,228.81,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Chocolate Brownie Chocobar,203.39,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Nutella Ganache Chocobar,220.34,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Vanilla Dulce De Leche Chocobar,203.39,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Vanilla Raspberry Chocobar,203.39,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Vanilla Biscoff Cake,296.61,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Amadora Cookie Sandwich,254.24,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Almond Toffee,67.8,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Caramel Sauce,50.85,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,French Almonds,67.8,Vittal Mallaya,10+ ratings
131,https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841,Hot Fudge,50.85,Vittal Mallaya,10+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Parmesan Garlic Bread,475,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Carbonara Inspired Garlic Bread,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Arrabbiata Pasta,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Alfredo Pasta,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Aglio Olio Pepperoncino Pasta,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Mamma Rosa Pasta,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Good Old Penne Pesto,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Spaghetti Mushroom Ragu,515,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Vegetable Lasagna,545,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Capers & Black Garlic Linguine,515,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,"Confit Chicken, Porcini & Sage Pasta",595,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Mediterranean Vegetable Panini,375,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Croque Madame Sandwich,425,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Smoked Chicken Panini,395,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Croque Aux Legume Sandwich,375,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Overloaded Meat Panini,515,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Falafel Burger,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Top Round & Smoked Bacon Burger,650,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,The Ultimate Chicken Burger,595,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Country Vegetables & Quinoa Burger,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Pan Seared Chicken Breast,695,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Coq Au Vin,695,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Grilled Salmon,1000,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Braised Pork Belly,850,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Ratatouille,495,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Chicken Wings (4 Pcs),445,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Santorini Mezze Platter,475,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Chilli Cheese Baguette (2 Pcs),325,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Bread & Butter Prawns (4 Pcs),525,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,French Omelette,445,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Quiche De Bresse,325,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Farmers  Vegetable Quiche,315,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Quinoa Salad,475,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Smoked Chicken Salad,475,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Keto Chocolate Cake,375,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Blueberry Muffin,125,Vittal Mallya Road,1K+ ratings
132,https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605,Lemon Tart,200,Vittal Mallya Road,1K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilli Mushroom,349,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Veg Manchuria Wet,249,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Crispy Corn,259,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Dragon Mushroom,359,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Fried Baby Corn,329,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilly Paneer,319,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Crispy Veg,259,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Paneer 65,309,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilly Egg,329,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chicken 555,389,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Lemon Coriander Chicken,379,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chicken Lollypops,379,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Dragon Chicken,389,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chicken Majestic,349,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilly Chicken Dry,339,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chicken 65,339,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Apollo Fish,379,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilly Fish,379,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Loose Prawns,429,Jayanagar,10K+ ratings
133,https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002,Chilly Prawns,409,Jayanagar,10K+ ratings
134,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,Boss Veg Super Value Combo,499,Lavelle Road,1K+ ratings
134,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,Boss Non Veg Super Value Combo,519,Lavelle Road,1K+ ratings
134,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,4 Veg Boss Burger Combo,799,Lavelle Road,1K+ ratings
134,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,Boss Value Combo Non Veg,399,Lavelle Road,1K+ ratings
134,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,Boss Veg Value Combo,379,Lavelle Road,1K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Blueberry Cheesecake (Per Pc),284.11,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Blueberry Cheese Cake (Eggless),305.49,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Belgium Cheesecake (Per Pc),284.11,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Frozen Mango Cheese Pcs,247.66,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Glens Signature Coffee,179.77,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Willys Classic Hot Chocolate,270.29,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Lasagna,442.51,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Strawberry Passion Iced Based Smoothies,228.8,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Cheese Cake Milk Shake,262.74,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chocolate Milk Shake,228.8,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,French Fries With Cheese Sauce,235.09,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,French Fries,179.77,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Muffin Vanilla Caramel(Pack Of 2),215,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Choco Decadence Pcs,247.66,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Dark Choco Mousse Cake Pcs,193.6,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Choco Walnut Brownie Pcs,168.96,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Choco Red Velvet Mousse Cake Pcs,193.6,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,White Choco Lavender Berry Mousse Cake Pcs,193.6,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Black Forest Pcs,132,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Pineapple Cake Pcs,132,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Carrot Cream Cheese Cake Pcs,209.95,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Choco Malt Pie  Pcs,247.66,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Tea Cake Chocolate,179.77,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Tea Cake Vanilla,179.77,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Cup Cake Big Red Velvet El(Pack Of 2),213.71,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Macarons Coffee(Pack Of 6),377.07,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Macarons Orange(Pack Of 6),377.07,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Macarons Pineapple(Pack Of 6),377.07,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Macarons Strawberry(Pack Of 6),377.07,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chocolate Truffle  600 Gms,829.71,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Red Velvet 500 Gms,799.54,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Onion Bread Sticks,106.86,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Assorted Cookies Tin 375 Gms,519.2,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Italian Almond Biscotti 200 Gms,290.4,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Date Almond Chocolates (Maroon Box) 100 Gms,193.6,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Ghee Cookies 150 Gms,193.6,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Lavender Berry Sandwich Cookies 200 Gms,290.4,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Mini Tart Caramel(Pack Of 6),196.1,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Mini Tart Lemon(Pack Of 6),196.1,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Donut Blueberry,98.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Donut Caramel,98.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Puff Chicken,84.23,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Puff Roll,121.94,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Puff Egg,69.14,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Puff Mushroom,62.86,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Puff Paneer,69.14,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Creamy Chicken Pie,121,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Croissant,98.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chocolate Croissant,98.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Cheese Croissant,98.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Non Veg Cheesy Bechamel Pasta Penne,414.86,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Non Veg Red Pesto Penne,414.86,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Veg Al Arrabiata Pasta Penne,377,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Veg Cheesy Bechamel Pasata Penne,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Veg Red Pesto Penne,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken  Burger,394.74,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Bbq Sriracha Chicken Burger With French Fries,450.06,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Veg Burger,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Green Pesto Chicken Sandwich,387.2,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Tikka Sandwich,387.2,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Smoked Chicken & Sesame Seeds Sandwich,387.2,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Cold Coffee,201.14,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Cold Coffee Vanilla,242.63,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Kiwi Fruit Infused Tea,214.97,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Peri Peri Chicken Fingers,262.74,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Peri Peri Fish Fingers,270.29,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Bbq Sriracha Chicken Wings (6Pc),331.89,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Red Velvet Sundae El,262.74,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Frozen Mud Pie,262.74,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Walnut Brownie Bash Sundae,311.77,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Buffalo Chicken Salad,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Salami Salad,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Grilled Chicken Corn Salad,353.26,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Glens Special Salad,408.57,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Potato Mustard Salad,304.23,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Broccoli Soup,235.09,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Almond Soup,284.11,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,"11"" Pizza Veg Paneer Goes Mexican",636.11,Ashok Nagar,10K+ ratings
135,https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376,Chicken Hot Dog,262.74,Ashok Nagar,10K+ ratings
136,https://www.swiggy.com/restaurants/taste-of-tibet-brigade-road-bangalore-410844,Chilly Chicken,200,Brigade Road,500+ ratings
