Id,Link
244,https://www.swiggy.com/restaurants/new-shanthi-sagar-rv-road-jayanagar-bangalore-12396
245,https://www.swiggy.com/restaurants/maggi-mane-okalipuram-rajajinagar-bangalore-215453
246,https://www.swiggy.com/restaurants/twiststick-house-kavi-lakshmisha-road-basavanagudi-bangalore-66474
247,https://www.swiggy.com/restaurants/jain-and-veg-cuisines-kavi-lakshmisha-road-basavanagudi-bangalore-398070
248,https://www.swiggy.com/restaurants/hotel-prashanth-ain-road-basavanagudi-bangalore-707740
249,https://www.swiggy.com/restaurants/smv-snacks-corner-vishweshwarapura-basavanagudi-bangalore-400147
250,https://www.swiggy.com/restaurants/pure-and-sure-organic-cafe-1st-block-jayanagar-bangalore-172471
251,https://www.swiggy.com/restaurants/kentacky-chicken-corner-rajaram-mohan-ray-road-richmond-road-bangalore-451468
252,https://www.swiggy.com/restaurants/shivas-chats-50-feet-road-banashankari-bangalore-679126
253,https://www.swiggy.com/restaurants/sai-prasadam-rpc-layout-vijay-nagar-bangalore-33094
254,https://www.swiggy.com/restaurants/vinnys-banashankari-bangalore-24756
255,https://www.swiggy.com/restaurants/hotel-moon-light-kuvempu-road-malleshwaram-bangalore-382861
256,https://www.swiggy.com/restaurants/sweet-chariot-cafe-residency-road-ashok-nagar-bangalore-53608
257,https://www.swiggy.com/restaurants/biriyani-mane-7th-block-jayanagar-bangalore-107684
258,https://www.swiggy.com/restaurants/hyderabad-biryani-hotel-sampige-road-malleshwaram-bangalore-123985
259,https://www.swiggy.com/restaurants/krishna-vaibhava-chord-road-vijayanagar-bangalore-297530
260,https://www.swiggy.com/restaurants/karavali-family-restaurant-residency-road-brigade-road-bangalore-421765
261,https://www.swiggy.com/restaurants/cantan-ashok-nagar-lavelle-road-bangalore-289969
262,https://www.swiggy.com/restaurants/millers-46-vasanth-nagar-bangalore-5908
263,https://www.swiggy.com/restaurants/zed-the-baker-cunnigham-road-vasanth-nagar-bangalore-227560
264,https://www.swiggy.com/restaurants/kubo-1st-block-jayanagar-bangalore-469127
265,https://www.swiggy.com/restaurants/samipa-iyengar-bakery-2nd-phase-banashankari-bangalore-127818
266,https://www.swiggy.com/restaurants/pure-and-natural-7th-block-jayanagar-bangalore-3210
267,https://www.swiggy.com/restaurants/hotel-toms-restaurant-brigade-road-ashok-nagar-bangalore-10212
268,https://www.swiggy.com/restaurants/mayura-1989-dr-raj-kumar-road-rajajinagar-bangalore-122795
269,https://www.swiggy.com/restaurants/juice-junction-and-snacks-4th-t-block-east-jayanagar-bangalore-339998
270,https://www.swiggy.com/restaurants/new-holige-mane-7th-block-jayanagar-bangalore-642810
271,https://www.swiggy.com/restaurants/south-holige-mane-2nd-stage-vijayanagar-bangalore-574493
272,https://www.swiggy.com/restaurants/bmd-burgers-melts-dogs-premium-sandwiches-kaverappa-layout-cunningham-road-bangalore-352571
273,https://www.swiggy.com/restaurants/eden-park-cunningham-road-bangalore-29070
274,https://www.swiggy.com/restaurants/new-krishna-bhavan-gopika-a-c-sirur-park-road-malleshwaram-bangalore-54697
275,https://www.swiggy.com/restaurants/azukii-bistro-alfred-street-richmond-town-bangalore-337861
276,https://www.swiggy.com/restaurants/dbd-davangere-benne-dosa-govindarajanagar-vijayanagar-bangalore-291350
277,https://www.swiggy.com/restaurants/savi-sagar-srirampura-metro-station-rajajinagar-bangalore-37353
278,https://www.swiggy.com/restaurants/uttara-karnatakadha-jolada-rotti-mattu-chapati-angadi-gandhi-bazaar-basavanagudi-bangalore-381553
279,https://www.swiggy.com/restaurants/flying-kombucha-binnipete-bangalore-439729
280,https://www.swiggy.com/restaurants/m-s-sukhsagar-hotel-gandhinagar-gandhi-nagar-majestic-bangalore-120023
